playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,
barnhtu01,2014,1,CIN,NL,21,54,3,10,0,0,1,1,0,0,4,10,1,0,2,0,0,
kahnlto01,2014,1,COL,NL,54,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,
eliasro01,2014,1,SEA,AL,29,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
tanakma01,2014,1,NYA,AL,20,9,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,
annade01,2014,1,NYA,AL,12,22,3,3,1,0,1,3,0,0,2,6,0,0,0,1,0,
martini01,2014,1,TEX,AL,32,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
treinbl01,2014,1,WAS,NL,15,12,0,1,0,0,0,0,0,0,1,8,0,0,2,0,0,
souzast01,2014,1,WAS,NL,21,23,2,3,0,0,2,2,0,0,3,7,0,0,0,0,1,
bolsimi01,2014,1,ARI,NL,10,19,1,2,0,0,0,1,0,0,0,7,0,0,1,0,0,
springe01,2014,1,HOU,AL,78,295,45,68,8,1,20,51,5,2,39,114,4,9,0,2,4,
jonesja06,2014,1,SEA,AL,108,312,46,78,9,5,0,9,27,1,12,67,0,0,4,0,4,
sardilu01,2014,1,TEX,AL,43,115,12,30,6,0,0,8,5,1,5,21,0,2,3,0,5,
peterja01,2014,1,SDN,NL,27,53,3,6,0,0,0,0,2,0,2,18,1,1,2,0,1,
garcigr01,2014,1,SLN,NL,14,14,2,2,1,0,0,1,0,0,1,6,0,3,0,0,0,
grichra01,2014,1,SLN,NL,47,110,11,27,6,1,3,8,0,2,5,31,0,0,1,0,4,
roberda09,2014,1,TEX,AL,70,177,23,48,9,1,0,21,6,4,17,28,0,0,2,1,3,
inciaen01,2014,1,ARI,NL,118,418,54,116,18,2,4,27,19,3,25,53,0,0,4,0,3,
croncj01,2014,1,LAA,AL,79,242,28,62,12,1,11,37,0,0,10,61,0,1,0,0,10,
santada01,2014,1,MIN,AL,101,405,70,129,27,7,7,40,20,4,19,98,0,3,2,1,3,
rayro02,2014,1,DET,AL,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
josepca01,2014,1,BAL,AL,82,246,22,51,9,0,9,28,0,1,17,69,0,3,6,3,6,
odorro01,2014,1,TEX,AL,114,386,39,100,14,7,9,48,4,7,17,71,1,5,6,3,7,
campber01,2014,1,NYN,NL,85,190,16,50,9,0,3,16,3,0,17,55,0,1,0,3,5,
anderch01,2014,1,ARI,NL,22,34,0,1,0,0,0,0,0,0,0,14,0,1,6,0,0,
desclan01,2014,1,MIA,NL,13,10,1,1,0,0,0,2,0,0,1,3,0,0,0,0,1,
montera01,2014,1,NYN,NL,10,11,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,
aguilje01,2014,1,CLE,AL,19,33,2,4,0,0,0,3,0,0,4,13,0,0,0,1,1,
whitlch01,2014,1,NYA,AL,24,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
degroja01,2014,1,NYN,NL,23,46,3,10,2,0,0,2,0,0,1,13,0,0,6,0,2,
figueco01,2014,1,TBA,AL,23,43,6,10,2,1,0,6,0,0,4,4,0,0,0,2,0,
housetj01,2014,1,CLE,AL,19,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
duffyma01,2014,1,SFN,NL,34,60,5,16,2,0,0,8,0,1,1,14,0,2,1,0,1,
panikjo01,2014,1,SFN,NL,73,269,31,82,10,2,1,18,0,0,16,33,0,0,1,1,4,
paulsbe01,2014,1,COL,NL,31,63,8,20,4,0,4,10,0,0,2,19,1,1,0,0,1,
susacan01,2014,1,SFN,NL,35,88,13,24,8,0,3,19,0,0,7,28,0,0,0,0,0,
brownbr02,2014,1,COL,NL,28,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
arrueer01,2014,1,LAN,NL,22,41,4,8,1,0,0,4,0,0,3,17,0,0,0,1,1,
buchada01,2014,1,PHI,NL,20,30,2,3,1,0,0,2,0,0,4,10,0,0,5,0,0,
lasteto01,2014,1,ATL,NL,93,319,22,80,16,1,1,31,2,1,36,40,2,1,3,1,8,
romakja01,2014,1,LAN,NL,15,21,2,1,1,0,0,3,0,0,2,8,0,0,0,0,1,
taveros01,2014,1,SLN,NL,80,234,18,56,8,0,3,22,0,1,12,37,0,1,0,1,10,
cecchga01,2014,1,BOS,AL,11,31,6,8,3,0,1,4,0,0,3,11,0,2,0,0,0,
peralda01,2014,1,ARI,NL,88,329,40,94,12,9,8,36,6,3,16,60,0,1,1,1,9,
hassaal01,2014,1,BOS,AL,3,8,1,1,0,0,0,0,0,0,1,5,0,0,0,0,0,
singljo02,2014,1,HOU,AL,95,310,42,52,13,0,13,44,2,3,50,134,1,1,0,1,4,
hahnje01,2014,1,SDN,NL,15,22,1,2,0,0,0,1,0,0,0,12,0,0,2,0,0,
suareeu01,2014,1,DET,AL,85,244,33,59,9,1,4,23,3,2,22,67,1,5,5,1,3,
bourju01,2014,1,MIA,NL,39,74,10,21,3,0,1,11,0,0,9,19,1,0,0,0,0,
realmjt01,2014,1,MIA,NL,11,29,4,7,1,1,0,9,0,0,1,8,0,0,0,0,2,
rojasmi02,2014,1,LAN,NL,85,149,16,27,3,0,1,9,0,0,10,28,1,2,1,0,5,
butleed01,2014,1,COL,NL,3,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,
bergmch01,2014,1,COL,NL,10,19,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,
polangr01,2014,1,PIT,NL,89,277,50,65,9,0,7,33,14,5,30,59,1,0,2,2,1,
matzety01,2014,1,COL,NL,21,38,2,7,1,0,0,0,0,0,2,13,0,0,3,0,1,
greenni02,2014,1,SLN,NL,19,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
parkeky01,2014,1,COL,NL,18,26,1,5,1,0,0,1,0,0,0,14,0,0,0,0,0,
altheaa01,2014,1,PHI,NL,2,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
heanean01,2014,1,MIA,NL,7,8,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,
goebbja01,2014,1,SDN,NL,51,101,12,22,1,3,1,10,2,1,12,32,3,2,0,0,0,
buchaja01,2014,1,HOU,AL,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
contrca01,2014,1,CIN,NL,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
despaod01,2014,1,SDN,NL,16,24,0,0,0,0,0,0,0,0,1,10,0,0,3,0,0,
gonzama02,2014,1,SLN,NL,10,10,1,3,2,0,0,0,0,0,0,2,0,0,2,0,0,
hillta01,2014,1,WAS,NL,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
flandyo01,2014,1,COL,NL,16,12,0,1,0,0,0,1,0,0,1,6,0,0,4,0,0,
duvalad01,2014,1,SFN,NL,28,73,8,14,2,0,3,5,0,0,3,20,0,1,0,0,0,
polanjo01,2014,1,MIN,AL,5,6,2,2,1,1,0,3,0,0,2,2,0,0,0,0,0,
glennbr01,2014,1,TOR,AL,6,15,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,
beeleda01,2014,1,CHN,NL,2,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,
ahmedni01,2014,1,ARI,NL,25,70,9,14,2,0,1,4,0,1,3,10,0,0,2,0,2,
bettsmo01,2014,1,BOS,AL,52,189,34,55,12,1,5,18,7,3,21,31,0,2,1,0,2,
colonch01,2014,1,KCA,AL,21,45,8,15,5,1,0,6,2,0,3,4,0,0,1,0,1,
hernaen02,2014,1,HOU,AL,42,121,13,30,6,3,3,14,0,0,12,21,0,1,0,0,1,
santado01,2014,1,HOU,AL,6,17,1,0,0,0,0,0,0,0,1,14,0,0,0,0,0,
wheelze01,2014,1,NYA,AL,29,57,6,11,0,0,2,5,0,0,2,12,0,1,1,1,1,
belnovi01,2014,1,TBA,AL,4,10,1,1,1,0,0,1,0,0,3,3,1,0,0,1,0,
holtty01,2014,1,CLE,AL,36,71,4,19,2,0,0,2,2,2,3,25,0,1,1,0,1,
smolija01,2014,1,TEX,AL,24,86,12,30,5,0,3,12,0,0,3,24,0,3,0,0,1,
wadats01,2014,1,CHN,NL,13,20,0,1,0,0,0,0,0,0,1,10,0,0,3,0,0,
alcanar01,2014,1,CHN,NL,70,278,31,57,11,2,10,29,8,5,17,93,0,2,1,2,3,
vazquch01,2014,1,BOS,AL,55,175,15,42,9,0,1,20,0,0,19,33,1,0,3,4,4,
perezro02,2014,1,CLE,AL,29,85,10,23,5,0,1,4,0,0,5,26,0,0,5,0,2,
hendrky01,2014,1,CHN,NL,14,24,1,3,0,0,0,1,0,0,3,11,0,0,3,0,0,
sanchca01,2014,1,CHA,AL,28,100,6,25,5,0,0,5,1,1,3,25,0,0,0,1,1,
casalcu01,2014,1,TBA,AL,30,72,10,12,3,0,0,3,0,0,8,23,0,2,2,0,2,
tayloch03,2014,1,SEA,AL,47,136,16,39,8,0,0,9,5,2,11,39,0,2,1,1,3,
burnsbi02,2014,1,OAK,AL,13,6,4,1,0,0,0,0,3,1,0,0,0,0,0,0,0,
adamecr01,2014,1,COL,NL,7,15,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,
vargake01,2014,1,MIN,AL,53,215,26,59,10,1,9,38,0,0,12,63,2,3,0,4,5,
ranauan01,2014,1,BOS,AL,7,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,
friasca01,2014,1,LAN,NL,15,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,
baezja01,2014,1,CHN,NL,52,213,25,36,6,0,9,20,5,1,15,95,0,1,0,0,5,
lambja01,2014,1,ARI,NL,37,126,15,29,4,1,4,11,1,1,6,37,0,0,0,1,4,
butleda01,2014,1,BOS,AL,7,19,1,4,3,0,0,2,0,0,1,5,0,0,0,0,1,
liriary01,2014,1,SDN,NL,38,109,13,24,2,0,1,6,4,1,9,39,1,2,0,1,6,
taylomi02,2014,1,WAS,NL,17,39,5,8,3,0,1,5,0,2,3,17,0,1,0,0,1,
chafian01,2014,1,ARI,NL,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,
szczuma01,2014,1,CHN,NL,33,62,6,14,2,0,2,5,0,0,4,11,0,0,0,0,1,
telisto01,2014,1,TEX,AL,18,68,7,17,2,0,0,8,0,0,1,10,0,1,1,0,2,
corcida01,2014,1,CIN,NL,5,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,
solerjo01,2014,1,CHN,NL,24,89,11,26,8,1,5,20,1,0,6,24,0,0,0,2,3,
willija01,2014,1,COL,NL,7,14,1,3,0,0,1,3,0,0,2,4,0,0,0,0,1,
ruary01,2014,1,TEX,AL,28,105,11,31,7,0,2,14,1,0,2,18,0,2,0,0,6,
riverca02,2014,1,BOS,AL,4,7,1,4,2,0,1,3,0,0,1,0,0,0,0,0,0,
herredi01,2014,1,NYN,NL,18,59,6,13,0,1,3,11,0,0,7,17,0,0,0,0,3,
gorete01,2014,1,KCA,AL,11,1,5,0,0,0,0,0,5,0,0,0,0,1,0,0,0,
wilkian01,2014,1,CHA,AL,17,43,2,6,2,0,0,2,0,0,2,22,0,0,0,0,1,
adamsla01,2014,1,KCA,AL,6,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
garciyi01,2014,1,LAN,NL,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
pederjo01,2014,1,LAN,NL,18,28,1,4,0,0,0,0,0,0,9,11,0,0,1,0,1,
spangco01,2014,1,SDN,NL,20,62,7,18,2,1,2,9,4,2,2,14,0,0,1,0,1,
ynoara01,2014,1,COL,NL,19,67,5,23,6,1,0,13,0,0,4,9,0,0,0,0,1,
mccanja02,2014,1,DET,AL,9,12,2,3,1,0,0,0,1,0,0,2,0,0,0,0,0,
moyast01,2014,1,DET,AL,11,8,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,
clarkma02,2014,1,MIL,NL,16,27,4,5,0,0,3,7,0,0,2,8,2,0,0,2,1,
francma02,2014,1,PHI,NL,16,56,5,10,2,0,0,5,0,0,1,13,0,0,0,1,1,
pompeda01,2014,1,TOR,AL,17,39,5,9,1,2,1,4,1,0,4,12,0,0,0,0,0,
lopezra02,2014,1,CHN,NL,7,11,0,2,0,0,0,1,0,0,2,4,0,0,0,1,0,
rogerja02,2014,1,MIL,NL,8,9,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,
brownga02,2014,1,SFN,NL,7,7,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,
dominch01,2014,1,SFN,NL,8,17,1,1,0,0,1,2,0,0,1,4,1,0,0,0,2,
rodriyo01,2014,1,CIN,NL,11,27,3,6,0,0,0,2,0,1,1,12,0,1,0,0,0,
scrugxa01,2014,1,SLN,NL,9,15,0,3,1,0,0,2,0,0,2,7,0,1,0,0,0,
omallsh01,2014,1,LAA,AL,11,16,3,3,0,0,0,1,2,0,0,8,0,0,0,0,0,
jokiser01,2014,1,CHN,NL,4,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,
phamth01,2014,1,SLN,NL,6,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
rodrigu02,2014,1,TEX,AL,7,12,2,2,0,0,0,1,0,0,1,5,0,0,1,0,0,
tropeni01,2014,1,HOU,AL,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
hestoch01,2014,1,SFN,NL,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
brentbr01,2014,1,BOS,AL,9,26,5,8,2,0,0,2,0,0,0,9,0,0,0,0,0,
castiru01,2014,1,BOS,AL,10,36,6,12,1,0,2,6,3,0,3,6,0,1,0,0,0,
walkech02,2014,1,BAL,AL,6,18,1,3,1,0,1,1,0,0,1,9,0,0,0,0,0,
pireljo01,2014,1,NYA,AL,7,24,6,8,1,2,0,3,0,0,1,4,0,0,0,0,1,
